vendor_record_id,vendor_id,vendor_name,vendor_country,vendor_region,vendor_tier,vendor_category,snapshot_month,on_time_delivery_rate,quality_acceptance_rate,quality_rejection_count,defect_rate_pct,lead_time_avg_days,lead_time_variance_days,contract_lead_time_days,procurement_spend_usd,purchase_order_count,invoice_accuracy_rate,payment_terms_days,days_payable_outstanding,contract_start_date,contract_expiry_date,concentration_risk_pct,financial_stability_score,esg_compliance_score,past_disruption_count,active_dispute_flag,preferred_vendor_flag,vris_score,risk_category,lead_time_inconsistency_flag,contract_expired_flag,contract_renewal_due_flag,year,product_cost_competitiveness_score,cost_benchmark_order_count,otd_score,quality_score,risk_performance_score,cost_efficiency_score,lead_time_score,supplier_score
VR-00021553,VND-000718,Hayes-Mcguire,British Indian Ocean Territory (Chagos Archipelago),APAC,Tier-3,Electronics,2021-01-01,71.51,77.05,1,0.198,60.17,3.38,53,1673.69,7,94.02,30,26.13,2016-10-01,2019-05-01,17.52,83.6,61.46,0,0,0,77.93,High,False,True,False,2021,20.14070537173463,22,71.51,77.05,22.069999999999993,42.30449376021424,89.19153843982929,61.0
VR-00021554,VND-000718,Hayes-Mcguire,British Indian Ocean Territory (Chagos Archipelago),APAC,Tier-3,Electronics,2021-02-01,75.37,79.85,2,0.127,13.68,0.98,14,22006.7,11,88.12,30,35.91,2016-10-01,2018-10-30,21.07,57.82,57.43,0,0,0,72.77,High,False,True,False,2021,20.14070537173463,22,75.37,79.85,27.230000000000004,40.53449376021424,98.6,64.9
VR-00021555,VND-000718,Hayes-Mcguire,British Indian Ocean Territory (Chagos Archipelago),APAC,Tier-3,Electronics,2021-03-01,69.93,72.93,7,0.07,61.9,1.0,52,175944.12,7,84.49,30,23.62,2016-10-01,2019-08-14,37.08,68.23,37.59,1,0,0,65.14,Medium,False,True,False,2021,20.14070537173463,22,69.93,72.93,34.86,39.445493760214234,86.82055424381757,61.48
VR-00021556,VND-000718,Hayes-Mcguire,British Indian Ocean Territory (Chagos Archipelago),APAC,Tier-3,Electronics,2021-04-01,70.85,66.37,4,0.214,13.99,1.48,18,2394.15,9,100.0,30,26.91,2016-10-01,2021-03-28,30.75,80.9,76.29,0,0,0,75.18,High,True,True,False,2021,20.14070537173463,22,70.85,66.37,24.819999999999993,44.09849376021424,98.35555555555555,60.86
VR-00021557,VND-000718,Hayes-Mcguire,British Indian Ocean Territory (Chagos Archipelago),APAC,Tier-3,Electronics,2021-05-01,72.58,83.16,2,0.006,46.83,2.59,44,5527.43,13,81.63,30,23.23,2016-10-01,2020-03-17,20.32,49.1,72.05,1,0,0,71.92,High,False,True,False,2021,20.14070537173463,22,72.58,83.16,28.08,38.58749376021424,93.98821947857823,63.91
VR-00021558,VND-000718,Hayes-Mcguire,British Indian Ocean Territory (Chagos Archipelago),APAC,Tier-3,Electronics,2021-06-01,85.34,81.29,2,0.406,12.02,1.26,10,14018.5,12,98.55,30,18.86,2016-10-01,2020-11-26,13.9,76.9,41.96,0,0,0,79.94,High,True,True,False,2021,20.14070537173463,22,85.34,81.29,20.060000000000002,43.66349376021424,84.03574043261231,65.03
VR-00021559,VND-000718,Hayes-Mcguire,British Indian Ocean Territory (Chagos Archipelago),APAC,Tier-3,Electronics,2021-07-01,58.45,79.5,1,0.029,20.74,0.09,21,746568.96,14,94.26,30,46.78,2016-10-01,2021-05-09,26.42,32.59,63.93,1,0,0,63.89,Medium,False,True,False,2021,20.14070537173463,22,58.45,79.5,36.11,42.376493760214245,99.91428571428571,62.0
VR-00021560,VND-000718,Hayes-Mcguire,British Indian Ocean Territory (Chagos Archipelago),APAC,Tier-3,Electronics,2021-08-01,79.12,69.24,3,0.0,61.59,5.22,59,22631.39,20,98.45,30,47.25,2016-10-01,2019-10-30,7.93,50.54,95.42,0,0,0,76.93,High,False,True,False,2021,20.14070537173463,22,79.12,69.24,23.069999999999993,43.633493760214236,94.86632597741765,62.97
VR-00021561,VND-000718,Hayes-Mcguire,British Indian Ocean Territory (Chagos Archipelago),APAC,Tier-3,Electronics,2021-09-01,65.13,85.78,3,0.022,9.64,0.25,8,287074.38,9,99.2,30,37.31,2016-10-01,2018-11-11,31.37,97.18,56.09,0,0,0,78.7,High,True,True,False,2021,20.14070537173463,22,65.13,85.78,21.299999999999997,43.85849376021424,85.76504149377593,60.4
VR-00021562,VND-000718,Hayes-Mcguire,British Indian Ocean Territory (Chagos Archipelago),APAC,Tier-3,Electronics,2021-10-01,80.85,80.26666666666667,3,0.227,50.2,2.23,58,18086.87,10,98.97,30,27.67,2016-10-01,2019-08-11,31.34,68.23,43.92,0,0,0,76.8,High,False,True,False,2021,20.14070537173463,22,80.85,80.26666666666667,23.200000000000003,43.78949376021424,99.23103448275862,66.4
VR-00021563,VND-000718,Hayes-Mcguire,British Indian Ocean Territory (Chagos Archipelago),APAC,Tier-3,Electronics,2021-11-01,80.14,61.68,1,0.021,36.24,7.96,42,43455.9,9,90.78,30,28.92,2016-10-01,2019-10-04,30.87,37.04,71.31,1,0,0,66.36,Medium,False,True,False,2021,20.14070537173463,22,80.14,61.68,33.64,41.332493760214234,96.20952380952382,63.74
VR-00021564,VND-000718,Hayes-Mcguire,British Indian Ocean Territory (Chagos Archipelago),APAC,Tier-3,Electronics,2021-12-01,74.58,66.3,2,0.058,37.61,1.49,36,38166.7,14,91.69,30,22.41,2016-10-01,2021-02-23,37.35,48.47,59.71,1,0,0,21.39,Low,False,True,False,2021,20.14070537173463,22,74.58,66.3,78.61,41.60549376021424,95.74760111081568,71.96
VR-00021565,VND-000718,Hayes-Mcguire,British Indian Ocean Territory (Chagos Archipelago),APAC,Tier-3,Electronics,2022-01-01,80.3,76.67,2,0.514,44.79,0.29,39,49257.65,4,92.59,30,34.05,2016-10-01,2021-06-15,7.91,72.79,49.41,0,1,0,77.98,High,False,True,False,2022,70.8877394279663,23,80.3,76.67,22.019999999999996,77.3984175995764,89.50968794545486,68.86
VR-00021566,VND-000718,Hayes-Mcguire,British Indian Ocean Territory (Chagos Archipelago),APAC,Tier-3,Electronics,2022-02-01,72.17,80.21,3,0.131,59.1,7.62,57,121522.7,6,99.77,30,25.31,2016-10-01,2018-11-11,20.61,90.47,46.11,1,0,0,78.68,High,False,True,False,2022,70.8877394279663,23,72.17,80.21,21.319999999999993,79.5524175995764,94.48367619556505,68.06
VR-00021567,VND-000718,Hayes-Mcguire,British Indian Ocean Territory (Chagos Archipelago),APAC,Tier-3,Electronics,2022-03-01,59.39,80.3,0,0.002,50.35,5.17,54,8169.73,16,92.82,30,31.35,2016-10-01,2019-06-07,2.38,67.53,49.24,0,0,0,73.26,High,False,True,False,2022,70.8877394279663,23,59.39,80.3,26.739999999999995,77.46741759957641,98.0851851851852,65.56
VR-00021568,VND-000718,Hayes-Mcguire,British Indian Ocean Territory (Chagos Archipelago),APAC,Tier-3,Electronics,2022-04-01,80.71,65.87,1,0.233,6.61,0.15,8,2254.8,9,95.73,30,30.05,2016-10-01,2019-03-31,20.6,72.69,85.49,1,0,0,77.92,High,False,True,False,2022,70.8877394279663,23,80.71,65.87,22.08,78.3404175995764,99.625,68.5
VR-00021569,VND-000718,Hayes-Mcguire,British Indian Ocean Territory (Chagos Archipelago),APAC,Tier-3,Electronics,2022-05-01,75.67,82.67,1,0.156,64.55,7.15,51,4270.65,17,79.68,30,29.0,2016-10-01,2019-03-31,38.29,77.48,33.03,3,0,0,71.47,High,True,True,False,2022,70.8877394279663,23,75.67,82.67,28.53,73.5254175995764,80.40289485275133,68.03
VR-00021570,VND-000718,Hayes-Mcguire,British Indian Ocean Territory (Chagos Archipelago),APAC,Tier-3,Electronics,2022-06-01,84.19,83.55,1,0.313,60.72,0.01,51,21913.35,13,91.29,30,44.11,2016-10-01,2019-04-29,32.04,50.53,61.28,0,0,0,73.31,High,False,True,False,2022,70.8877394279663,23,84.19,83.55,26.689999999999998,77.0084175995764,87.18975432070062,71.93
VR-00021571,VND-000718,Hayes-Mcguire,British Indian Ocean Territory (Chagos Archipelago),APAC,Tier-3,Electronics,2022-07-01,67.68,78.03,3,0.073,60.21,1.9,52,29062.89,4,92.66,30,25.98,2016-10-01,2021-01-13,30.68,78.85,59.21,0,0,0,73.88,High,False,True,False,2022,70.8877394279663,23,67.68,78.03,26.120000000000005,77.4194175995764,88.36074380693215,66.0
VR-00021572,VND-000718,Hayes-Mcguire,British Indian Ocean Territory (Chagos Archipelago),APAC,Tier-3,Electronics,2022-08-01,73.14,65.18,1,0.72,51.05,4.76,44,29500.69,13,91.61,30,29.87,2016-10-01,2021-09-10,39.3,70.21,40.1,0,0,0,67.64,Medium,False,True,False,2022,70.8877394279663,23,73.14,65.18,32.36,77.10441759957641,86.78837147181908,66.03
VR-00021573,VND-000718,Hayes-Mcguire,British Indian Ocean Territory (Chagos Archipelago),APAC,Tier-3,Electronics,2022-09-01,76.56,76.73,6,0.154,6.61,0.61,8,21698.12,16,86.96,30,38.0,2016-10-01,2020-01-25,40.7,70.58,87.49,0,0,0,74.94,High,False,True,False,2022,70.8877394279663,23,76.56,76.73,25.060000000000002,75.7094175995764,98.475,69.45
VR-00021574,VND-000718,Hayes-Mcguire,British Indian Ocean Territory (Chagos Archipelago),APAC,Tier-3,Electronics,2022-10-01,76.72,72.14,1,0.121,41.03,3.73,37,367845.91,13,82.32,30,38.42,2016-10-01,2020-07-25,13.63,68.23,52.3,2,0,0,76.72,High,False,True,False,2022,70.8877394279663,23,76.72,72.14,23.28,74.3174175995764,90.1261186607031,66.77
VR-00021575,VND-000718,Hayes-Mcguire,British Indian Ocean Territory (Chagos Archipelago),APAC,Tier-3,Electronics,2022-11-01,72.02,67.25,3,0.29,10.2,0.54,13,42974.98,12,86.39,30,15.39,2016-10-01,2019-07-21,16.51,50.06,31.53,0,0,0,65.78,Medium,True,True,False,2022,70.8877394279663,23,72.02,67.25,34.22,75.5384175995764,99.16923076923078,68.11
VR-00021576,VND-000718,Hayes-Mcguire,British Indian Ocean Territory (Chagos Archipelago),APAC,Tier-3,Electronics,2022-12-01,71.43,65.78,3,0.586,28.58,2.25,27,101921.41,12,91.76,30,18.3,2016-10-01,2019-04-24,13.56,60.04,64.35,0,0,0,71.6,High,False,True,False,2022,70.8877394279663,23,71.43,65.78,28.400000000000006,77.14941759957641,93.91066013529274,65.92
VR-00021577,VND-000718,Hayes-Mcguire,British Indian Ocean Territory (Chagos Archipelago),APAC,Tier-3,Electronics,2023-01-01,65.08,78.68,5,0.265,33.2,2.84,28,89752.3,9,90.24,30,29.7,2016-10-01,2019-12-03,34.76,67.87,36.07,0,0,0,68.0,Medium,False,True,False,2023,33.8075655767278,27,65.08,78.68,32.0,50.73729590370945,85.44130808950086,62.09
VR-00021578,VND-000718,Hayes-Mcguire,British Indian Ocean Territory (Chagos Archipelago),APAC,Tier-3,Electronics,2023-02-01,78.42,74.9,5,0.231,13.89,2.65,12,45445.62,8,85.78,30,35.63,2016-10-01,2020-02-20,21.77,62.35,67.31,0,0,0,18.82,Low,False,True,False,2023,33.8075655767278,27,78.42,74.9,81.18,49.39929590370946,84.69780417566596,74.86
VR-00021579,VND-000718,Hayes-Mcguire,British Indian Ocean Territory (Chagos Archipelago),APAC,Tier-3,Electronics,2023-03-01,77.33,73.7,2,0.139,47.84,0.5,45,50120.14,12,98.92,30,22.58,2016-10-01,2018-10-24,22.03,71.78,47.05,1,0,0,15.12,Low,False,True,False,2023,33.8075655767278,27,77.33,73.7,84.88,53.34129590370945,95.02861389817912,77.17
VR-00021580,VND-000718,Hayes-Mcguire,British Indian Ocean Territory (Chagos Archipelago),APAC,Tier-3,Electronics,2023-04-01,71.17,69.33,3,0.331,24.06,3.84,29,983.65,14,90.28,30,32.93,2016-10-01,2020-10-09,3.04,62.08,36.7,0,0,0,18.31,Low,False,True,False,2023,33.8075655767278,27,71.17,69.33,81.69,50.74929590370945,97.35172413793103,73.77
VR-00021581,VND-000718,Hayes-Mcguire,British Indian Ocean Territory (Chagos Archipelago),APAC,Tier-3,Electronics,2023-05-01,83.47,80.41,1,0.181,8.9,2.01,10,37248.63,13,85.03,30,34.62,2016-10-01,2019-10-16,24.51,65.2,62.86,0,0,0,76.1,High,False,True,False,2023,33.8075655767278,27,83.47,80.41,23.900000000000006,49.17429590370946,95.98,67.68
VR-00021582,VND-000718,Hayes-Mcguire,British Indian Ocean Territory (Chagos Archipelago),APAC,Tier-3,Electronics,2023-06-01,72.93,82.57,2,0.132,22.9,2.21,25,19942.83,19,86.81,30,15.9,2016-10-01,2018-12-30,38.69,68.23,79.8,0,0,0,69.73,Medium,False,True,False,2023,33.8075655767278,27,72.93,82.57,30.269999999999996,49.708295903709455,98.232,66.64
VR-00021583,VND-000718,Hayes-Mcguire,British Indian Ocean Territory (Chagos Archipelago),APAC,Tier-3,Electronics,2023-07-01,69.68,68.15,2,0.083,50.11,1.12,58,50020.87,11,95.83,30,38.34,2016-10-01,2020-09-01,27.27,41.72,78.3,0,1,0,67.72,Medium,False,True,False,2023,33.8075655767278,27,69.68,68.15,32.28,52.41429590370946,99.61379310344827,63.79
VR-00021584,VND-000718,Hayes-Mcguire,British Indian Ocean Territory (Chagos Archipelago),APAC,Tier-3,Electronics,2023-08-01,79.01,69.47,2,0.532,37.97,9.26,37,134588.79,16,93.26,30,18.59,2016-10-01,2020-08-25,16.87,51.19,71.08,0,0,0,72.79,High,False,True,False,2023,33.8075655767278,27,79.01,69.47,27.209999999999994,51.64329590370946,92.95087586928514,64.73
VR-00021585,VND-000718,Hayes-Mcguire,British Indian Ocean Territory (Chagos Archipelago),APAC,Tier-3,Electronics,2023-09-01,77.38,80.04,1,0.486,35.23,1.14,44,2003.81,16,92.68,30,28.17,2016-10-01,2019-05-25,39.07,100.0,60.73,0,0,0,79.83,High,False,True,False,2023,33.8075655767278,27,77.38,80.04,20.17,51.46929590370946,99.48181818181818,65.9
VR-00021586,VND-000718,Hayes-Mcguire,British Indian Ocean Territory (Chagos Archipelago),APAC,Tier-3,Electronics,2023-10-01,71.82,68.69,4,0.231,25.61,2.66,28,86332.63,12,92.24,30,34.33,2016-10-01,2020-10-11,11.96,68.23,65.9,1,0,0,77.3,High,False,True,False,2023,33.8075655767278,27,71.82,68.69,22.700000000000003,51.33729590370945,98.1,62.24
VR-00021587,VND-000718,Hayes-Mcguire,British Indian Ocean Territory (Chagos Archipelago),APAC,Tier-3,Electronics,2023-11-01,88.1,68.29,5,0.122,29.26,2.47,28,14096.12,14,92.04,30,37.3,2016-10-01,2021-09-15,27.16,52.46,84.78,0,0,0,74.78,High,False,True,False,2023,33.8075655767278,27,88.1,68.29,25.22,51.27729590370946,94.79073820915926,67.04
VR-00021588,VND-000718,Hayes-Mcguire,British Indian Ocean Territory (Chagos Archipelago),APAC,Tier-3,Electronics,2023-12-01,81.19,74.71,0,0.288,16.27,1.44,14,7306.73,8,95.12,30,43.06,2016-10-01,2020-05-29,19.07,71.58,50.46,0,0,0,76.25,High,False,True,False,2023,33.8075655767278,27,81.19,74.71,23.75,52.20129590370946,86.78120993941522,64.9
VR-00021589,VND-000718,Hayes-Mcguire,British Indian Ocean Territory (Chagos Archipelago),APAC,Tier-3,Electronics,2024-01-01,75.58,79.63,3,0.026,41.1,0.7,37,63992.41,14,89.66,30,11.95,2016-10-01,2021-07-03,14.84,56.09,54.68,0,0,0,73.25,High,False,True,False,2024,43.44141375075509,26,75.58,79.63,26.75,57.30698962552856,91.64108634181628,66.29
VR-00021590,VND-000718,Hayes-Mcguire,British Indian Ocean Territory (Chagos Archipelago),APAC,Tier-3,Electronics,2024-02-01,77.33,71.77,4,0.366,17.78,0.49,15,123754.51,11,91.98,30,30.89,2016-10-01,2021-06-20,2.67,68.23,39.72,0,0,0,75.1,High,False,True,False,2024,43.44141375075509,26,77.33,71.77,24.900000000000006,58.002989625528556,86.83823022122233,64.26
VR-00021591,VND-000718,Hayes-Mcguire,British Indian Ocean Territory (Chagos Archipelago),APAC,Tier-3,Electronics,2024-03-01,66.87,73.45,4,0.26,46.77,0.93,43,17255.35,7,87.61,30,28.38,2016-10-01,2020-02-21,25.86,92.58,70.45,0,0,0,76.85,High,False,True,False,2024,43.44141375075509,26,66.87,73.45,23.150000000000006,56.69198962552856,93.11886371207939,61.85
VR-00021592,VND-000718,Hayes-Mcguire,British Indian Ocean Territory (Chagos Archipelago),APAC,Tier-3,Electronics,2024-04-01,64.27,71.02,2,0.205,47.86,0.5,59,51470.22,16,96.09,30,27.62,2016-10-01,2021-05-05,18.55,48.73,70.02,0,0,0,68.85,Medium,False,True,False,2024,43.44141375075509,26,64.27,71.02,31.150000000000006,59.23598962552856,99.83050847457628,63.57
VR-00021593,VND-000718,Hayes-Mcguire,British Indian Ocean Territory (Chagos Archipelago),APAC,Tier-3,Electronics,2024-05-01,69.17,85.57,1,0.146,43.13,3.35,44,5882.84,13,93.05,30,41.68,2016-10-01,2020-06-10,23.61,79.7,71.25,0,0,0,78.24,High,False,True,False,2024,43.44141375075509,26,69.17,85.57,21.760000000000005,58.323989625528554,98.47727272727272,65.74
VR-00021594,VND-000718,Hayes-Mcguire,British Indian Ocean Territory (Chagos Archipelago),APAC,Tier-3,Electronics,2024-06-01,67.91,77.26,1,0.275,41.46,5.43,42,2773.92,9,97.71,30,30.29,2016-10-01,2021-03-23,28.66,68.23,50.64,0,0,0,68.39,Medium,False,True,False,2024,43.44141375075509,26,67.91,77.26,31.61,59.72198962552855,97.41428571428571,65.72
VR-00021595,VND-000718,Hayes-Mcguire,British Indian Ocean Territory (Chagos Archipelago),APAC,Tier-3,Electronics,2024-07-01,72.71,70.46,3,0.198,30.36,6.25,39,15337.36,17,89.85,30,38.66,2016-10-01,2019-09-02,14.62,99.11,56.38,0,0,0,15.52,Low,True,True,False,2024,43.44141375075509,26,72.71,70.46,84.48,57.36398962552856,96.7948717948718,75.92
VR-00021596,VND-000718,Hayes-Mcguire,British Indian Ocean Territory (Chagos Archipelago),APAC,Tier-3,Electronics,2024-08-01,70.76,78.09,1,0.126,62.96,2.43,53,514314.23,16,87.16,30,11.26,2016-10-01,2021-03-26,17.34,67.21,60.97,0,0,0,73.96,High,False,True,False,2024,43.44141375075509,26,70.76,78.09,26.040000000000006,56.55698962552856,86.42736448418881,63.5
VR-00021597,VND-000718,Hayes-Mcguire,British Indian Ocean Territory (Chagos Archipelago),APAC,Tier-3,Electronics,2024-09-01,79.65,78.98,0,0.062,48.42,3.73,56,1846.1,12,87.92,30,38.33,2016-10-01,2018-12-21,32.61,100.0,51.07,2,0,0,79.72,High,False,True,False,2024,43.44141375075509,26,79.65,78.98,20.28,56.78498962552856,98.66785714285714,67.06
VR-00021598,VND-000718,Hayes-Mcguire,British Indian Ocean Territory (Chagos Archipelago),APAC,Tier-3,Electronics,2024-10-01,76.28,76.3,4,0.222,34.91,4.21,45,452013.23,12,82.93,30,21.56,2016-10-01,2018-12-08,20.13,100.0,67.66,1,0,0,81.37,High,True,True,False,2024,43.44141375075509,26,76.28,76.3,18.629999999999995,55.28798962552856,98.1288888888889,64.88
VR-00021599,VND-000718,Hayes-Mcguire,British Indian Ocean Territory (Chagos Archipelago),APAC,Tier-3,Electronics,2024-11-01,76.9,79.81,4,0.155,14.59,1.99,16,12279.34,16,89.14,30,38.45,2016-10-01,2020-10-01,12.97,68.23,47.85,1,0,0,76.83,High,False,True,False,2024,43.44141375075509,26,76.9,79.81,23.17,57.15098962552856,97.5125,66.87
VR-00021600,VND-000718,Hayes-Mcguire,British Indian Ocean Territory (Chagos Archipelago),APAC,Tier-3,Electronics,2024-12-01,76.01,76.34,3,0.505,36.57,4.17,35,143160.64,11,94.7,30,35.96,2016-10-01,2021-07-01,30.35,90.86,68.13,0,1,0,79.17,High,False,True,False,2024,43.44141375075509,26,76.01,76.34,20.83,58.81898962552856,94.18263369662878,65.19
VR-00020833,VND-000719,Garcia Ltd,French Guiana,APAC,Tier-3,Raw Materials,2021-01-01,70.17,75.9,2,0.238,66.41,0.06,55,21704.68,10,96.37,30,34.9,2017-07-01,2021-12-14,35.32,65.36000000000001,46.55,0,0,0,70.01,High,True,False,False,2021,32.58610736270046,29,70.17,75.9,29.989999999999995,51.72127515389032,86.23326388413575,62.92
VR-00020834,VND-000719,Garcia Ltd,French Guiana,APAC,Tier-3,Raw Materials,2021-02-01,70.11,75.9,3,0.163,50.07,5.03,54,39245.33,14,95.44,30,25.33,2017-07-01,2020-11-10,7.15,39.84,74.95,0,0,0,71.78,High,False,True,False,2021,32.58610736270046,29,70.11,75.9,28.22,51.44227515389032,98.13703703703703,64.29
VR-00020835,VND-000719,Garcia Ltd,French Guiana,APAC,Tier-3,Raw Materials,2021-03-01,77.5,63.04,2,0.476,25.88,2.1,24,135439.99,18,94.78,30,22.94,2017-07-01,2019-11-15,16.76,89.42,57.48,0,1,0,77.58,High,False,True,False,2021,32.58610736270046,29,77.5,63.04,22.42,51.24427515389032,92.4385625965997,61.89
VR-00020836,VND-000719,Garcia Ltd,French Guiana,APAC,Tier-3,Raw Materials,2021-04-01,83.14,69.45,2,0.542,14.34,0.15,17,29456.21,14,94.82,30,40.51,2017-07-01,2021-10-04,24.47,58.64,58.19,1,0,0,73.03,High,False,False,False,2021,32.58610736270046,29,83.14,69.45,26.97,51.256275153890314,99.82352941176471,66.89
VR-00020837,VND-000719,Garcia Ltd,French Guiana,APAC,Tier-3,Raw Materials,2021-05-01,74.81,67.31333333333333,1,0.062,11.44,0.87,9,64402.91,21,86.41,30,23.69,2017-07-01,2021-03-26,21.16,100.0,70.9,0,0,0,81.71,High,True,True,False,2021,32.58610736270046,29,74.81,67.31333333333333,18.290000000000006,48.73327515389032,81.00372960372961,59.02
VR-00020838,VND-000719,Garcia Ltd,French Guiana,APAC,Tier-3,Raw Materials,2021-06-01,73.16,60.69,1,0.041,18.84,0.5,20,78580.38,16,90.91,30,28.93,2017-07-01,2019-10-11,32.81,51.25,74.21,0,0,0,67.27,Medium,False,True,False,2021,32.58610736270046,29,73.16,60.69,32.730000000000004,50.08327515389032,99.5,63.07
VR-00020839,VND-000719,Garcia Ltd,French Guiana,APAC,Tier-3,Raw Materials,2021-07-01,84.24,80.12,2,0.144,47.27,1.52,49,5815.57,8,84.6,30,33.9,2017-07-01,2020-08-18,25.86,52.4,53.33,0,0,0,72.48,High,False,True,False,2021,32.58610736270046,29,84.24,80.12,27.519999999999996,48.19027515389032,99.37959183673469,68.94
VR-00020840,VND-000719,Garcia Ltd,French Guiana,APAC,Tier-3,Raw Materials,2021-08-01,69.59,74.94,2,0.218,15.15,0.89,14,7704.74,13,89.65,30,36.67,2017-07-01,2020-10-24,21.49,56.07,54.62,0,0,0,18.81,Low,False,True,False,2021,32.58610736270046,29,69.59,74.94,81.19,49.70527515389032,92.65596416784535,73.46
VR-00020841,VND-000719,Garcia Ltd,French Guiana,APAC,Tier-3,Raw Materials,2021-09-01,74.74,75.72,1,0.112,21.3,3.06,29,27749.45,18,94.44,30,29.57,2017-07-01,2021-03-05,38.51,77.43,68.78,1,0,0,74.86,High,True,True,False,2021,32.58610736270046,29,74.74,75.72,25.14,51.14227515389032,97.8896551724138,64.95
VR-00020842,VND-000719,Garcia Ltd,French Guiana,APAC,Tier-3,Raw Materials,2021-10-01,79.35,68.94,2,0.244,34.6,3.24,43,65145.53,16,88.5,30,32.54,2017-07-01,2019-09-03,25.12,48.36,71.62,0,0,0,70.54,High,False,True,False,2021,32.58610736270046,29,79.35,68.94,29.459999999999994,49.36027515389032,98.49302325581395,65.66
VR-00020843,VND-000719,Garcia Ltd,French Guiana,APAC,Tier-3,Raw Materials,2021-11-01,87.78,65.91,3,0.313,45.45,6.3,42,12581.75,14,92.58,30,33.82,2017-07-01,2021-12-05,23.29,55.51,84.25,0,0,0,75.42,High,False,False,True,2021,32.58610736270046,29,87.78,65.91,24.58,50.58427515389032,90.92739273927393,65.66
VR-00020844,VND-000719,Garcia Ltd,French Guiana,APAC,Tier-3,Raw Materials,2021-12-01,74.39,64.26,5,0.263,40.93,5.88,37,9596.55,9,100.0,30,28.25,2017-07-01,2020-09-09,23.94,72.47,42.14,0,0,0,71.57,High,False,True,False,2021,32.58610736270046,29,74.39,64.26,28.430000000000007,52.810275153890316,89.14021434089844,62.15
VR-00020845,VND-000719,Garcia Ltd,French Guiana,APAC,Tier-3,Raw Materials,2022-01-01,66.52,75.08,2,0.163,20.22,0.66,23,11908.56,9,85.13,30,30.68,2017-07-01,2021-03-31,43.79,41.5,65.64,0,1,0,63.45,Medium,False,True,False,2022,26.9086662462068,19,66.52,75.08,36.55,44.375066372344754,99.42608695652174,63.85
VR-00020846,VND-000719,Garcia Ltd,French Guiana,APAC,Tier-3,Raw Materials,2022-02-01,68.9,84.35,6,0.177,34.07,0.75,31,187667.02,14,92.4,30,38.3,2017-07-01,2021-06-28,21.36,65.36000000000001,71.54,0,0,0,73.97,High,False,True,False,2022,26.9086662462068,19,68.9,84.35,26.03,46.55606637234476,92.30744103695429,63.58
VR-00020847,VND-000719,Garcia Ltd,French Guiana,APAC,Tier-3,Raw Materials,2022-03-01,77.11,75.38,3,0.161,43.39,0.65,50,769.69,15,87.04,30,32.87,2017-07-01,2020-01-03,28.98,75.22,31.92,1,0,0,15.23,Low,False,True,False,2022,26.9086662462068,19,77.11,75.38,84.77,44.948066372344755,99.74000000000001,76.87
VR-00020848,VND-000719,Garcia Ltd,French Guiana,APAC,Tier-3,Raw Materials,2022-04-01,68.42,73.26,7,0.502,28.97,0.46,31,5707.14,13,80.74,30,23.68,2017-07-01,2020-06-27,43.18,56.36,84.87,1,0,0,68.11,Medium,False,True,False,2022,26.9086662462068,19,68.42,73.26,31.89,43.058066372344754,99.70322580645161,62.97
VR-00020849,VND-000719,Garcia Ltd,French Guiana,APAC,Tier-3,Raw Materials,2022-05-01,68.66,75.32,2,0.044,30.5,0.82,26,37482.82,15,92.49,30,30.72,2017-07-01,2019-07-08,16.64,44.49,100.0,0,0,0,72.88,High,False,True,False,2022,26.9086662462068,19,68.66,75.32,27.120000000000005,46.58306637234475,87.56595208070617,61.21
VR-00020850,VND-000719,Garcia Ltd,French Guiana,APAC,Tier-3,Raw Materials,2022-06-01,80.18,77.22,3,0.324,11.46,0.11,11,6675.53,15,100.0,30,21.74,2017-07-01,2019-10-31,5.73,65.36000000000001,63.7,0,0,0,82.82,High,False,True,False,2022,26.9086662462068,19,80.18,77.22,17.180000000000007,48.83606637234476,96.58883071553228,64.75
