finance_record_id,record_date,fiscal_week,fiscal_quarter,fiscal_year,order_id,vendor_id,shipment_id,transaction_type,revenue_usd,procurement_cost_usd,logistics_cost_usd,operational_cost_usd,sla_penalty_usd,gross_profit_usd,ebitda_usd,accounts_receivable_usd,accounts_payable_usd,inventory_value_usd,working_capital_usd,working_capital_ratio,cash_flow_usd,cash_position_usd,days_sales_outstanding,days_payable_outstanding,cash_conversion_cycle,financial_risk_score,risk_flag,cash_flow_sign_issue_flag,procurement_gt_revenue_flag
FIN-0000039859,2022-12-05,49,Q4,2022,ORD-00062132,,,Revenue,53239.12,0.0,0.0,0.0,0.0,53239.12,53239.12,43115.98,72483.11,142262.45,112895.32,2.5575,1878116.91,-7962095114.86,65.76,81.38,28.74,20.0,0,False,False
FIN-0000040600,2022-12-05,49,Q4,2022,ORD-00032679,VND-001162,,Procurement,0.0,17456.12,0.0,0.0,0.0,-17456.12,0.0,58978.87,305479.17,127176.99,-119323.31,0.6094,-490731.56,-7962585846.42,46.78,98.81,4.06,31.78,1,True,False
FIN-0000041325,2022-12-05,49,Q4,2022,ORD-00038055,,,Revenue,489.77,0.0,0.0,0.0,0.0,489.77,489.77,19393.07,31085.98,52912.33,41219.42,2.326,595472.43,-7961990373.99,55.79,95.68,3.92,21.26,0,False,False
FIN-0000041628,2022-12-05,49,Q4,2022,,,SHP-00002709,Logistics Cost,0.0,0.0,1150.59,0.0,0.0,0.0,-1150.59,70735.54,37679.23,282691.97,315748.28,9.3799,-210863.7,-7962201237.69,69.42,77.33,35.66,20.0,0,False,False
FIN-0000042761,2022-12-05,49,Q4,2022,ORD-00037630,VND-000941,,Procurement,0.0,31661.11,0.0,0.0,0.0,-31661.11,0.0,112108.24,85678.13,131148.08,157578.19,2.8392,-223560.31,-7962424798.0,77.02,50.37,65.44,26.13,0,True,False
FIN-0000043262,2022-12-05,49,Q4,2022,ORD-00027691,,SHP-00038995,Logistics Cost,0.0,0.0,325.78,0.0,0.0,0.0,-325.78,69274.84,325803.7,76445.09,-180083.77,0.4473,-444764.88,-7962869562.88,66.54,57.78,55.21,34.12,1,False,False
FIN-0000043994,2022-12-05,49,Q4,2022,,,,Revenue,135234.98,0.0,0.0,0.0,0.0,135234.98,135234.98,81591.2,118351.08,398136.85,361376.97,4.0534,208034.43,-7962661528.45,81.1,70.7,52.2,22.16,0,True,False
FIN-0000049836,2022-12-05,49,Q4,2022,,,SHP-00012824,Logistics Cost,0.0,0.0,2606.11,0.0,0.0,0.0,-2606.11,62342.6,204042.41,386508.15,244808.34,2.1998,-1146958.81,-7963808487.26,38.48,53.1,33.67,26.46,0,True,False
FIN-0000052630,2022-12-05,49,Q4,2022,,VND-000686,,Procurement,0.0,757284.54,0.0,0.0,0.0,-757284.54,0.0,44106.81,32261.11,196310.49,208156.19,7.4522,-455640.1,-7964264127.36,50.19,64.62,25.34,22.94,0,True,False
FIN-0000057848,2022-12-05,49,Q4,2022,ORD-00036220,,SHP-00041497,Logistics Cost,0.0,0.0,7547.49,0.0,0.0,0.0,-7547.49,79983.78,18634.68,90756.45,152105.55,9.1625,-60550.64,-7964324678.0,60.61,80.48,30.73,20.0,0,False,False
FIN-0000059607,2022-12-05,49,Q4,2022,,VND-000979,,Procurement,0.0,4697.48,0.0,0.0,0.0,-4697.48,0.0,49576.66,57844.69,74424.88,66156.85,2.1437,-79677.97,-7964404355.97,38.63,76.45,17.8,26.41,0,True,False
FIN-0000061100,2022-12-05,49,Q4,2022,ORD-00021648,,,Operational Expense,0.0,0.0,0.0,4527.99,0.0,0.0,-4527.99,494485.64,55934.47,82571.79,521122.96,10.3167,-685969.6,-7965090325.57,66.19,60.35,40.52,20.0,0,False,False
FIN-0000061372,2022-12-05,49,Q4,2022,,,,Revenue,24422.17,0.0,0.0,0.0,0.0,24422.17,24422.17,78659.12,130115.05,42788.76,-8667.17,0.9334,468733.84,-7964621591.73,67.92,73.28,24.92,21.33,1,False,False
FIN-0000061466,2022-12-05,49,Q4,2022,,,,Operational Expense,0.0,0.0,0.0,401.02,0.0,0.0,-401.02,20069.68,2543.62,227463.47,244989.53,97.3153,-231462.06,-7964853053.79,47.37,50.07,49.52,25.15,0,True,False
FIN-0000061894,2022-12-05,49,Q4,2022,,,,Interest Expense,0.0,0.0,0.0,0.0,0.0,0.0,-95050.77,67139.92,89153.62,48274.45,26260.75,1.2946,-55074.82,-7964908128.61,60.59,66.6,37.72,20.0,0,True,False
FIN-0000064894,2022-12-05,49,Q4,2022,ORD-00047924,,SHP-00069125,Logistics Cost,0.0,0.0,2606.2,0.0,0.0,0.0,-2606.2,5767.94,114836.39,122266.7,13198.25,1.1149,-602445.01,-7965510573.62,60.78,79.19,38.79,20.0,0,False,False
FIN-0000065254,2022-12-05,49,Q4,2022,,,,SLA Penalty,0.0,0.0,0.0,0.0,20778.65,0.0,0.0,59597.39,8700.58,196297.57,247194.38,29.4113,-98306.91,-7965608880.53,63.64,60.71,48.49,21.05,0,True,False
FIN-0000002081,2022-12-06,49,Q4,2022,,VND-000117,,Procurement,0.0,19472.69,0.0,0.0,0.0,-19472.69,0.0,29577.12,82609.29,17584.95,-35447.22,0.5709,-1158850.05,-7966767730.58,72.09,72.59,49.3,29.87,1,True,False
FIN-0000002306,2022-12-06,49,Q4,2022,ORD-00057309,,,Interest Expense,0.0,0.0,0.0,0.0,0.0,0.0,-26020.53,48212.44,274204.4,2586249.44,2360257.48,9.6077,-73134.93,-7966840865.51,31.94,87.31,-4.35,28.42,0,False,False
FIN-0000002866,2022-12-06,49,Q4,2022,,,,SLA Penalty,0.0,0.0,0.0,0.0,4606.85,0.0,0.0,277947.26,18681.53,251398.08,510663.81,28.3352,-1224313.98,-7968065179.49,43.63,57.47,28.9,24.91,0,True,False
FIN-0000004139,2022-12-06,49,Q4,2022,ORD-00002685,,,Revenue,25998.45,0.0,0.0,0.0,0.0,25998.45,25998.45,114588.27,63444.54,51102.59,102246.32,2.6116,180604.23,-7967884575.26,56.16,60.22,49.84,22.6,0,True,False
FIN-0000004219,2022-12-06,49,Q4,2022,,,SHP-00042490,Logistics Cost,0.0,0.0,5732.75,0.0,0.0,0.0,-5732.75,22071.81,23867.86,46856.25,45060.2,2.8879,-701205.52,-7968585780.78,62.62,41.32,64.48,25.84,0,True,False
FIN-0000005419,2022-12-06,49,Q4,2022,,,,Operational Expense,0.0,0.0,0.0,608.08,0.0,0.0,-608.08,158467.61,18757.29,122673.42,262383.74,14.9884,-1252706.57,-7969838487.35,43.76,76.53,16.06,24.87,0,False,False
FIN-0000005543,2022-12-06,49,Q4,2022,,,,Revenue,5622.12,0.0,0.0,0.0,0.0,5622.12,5622.12,75400.2,379192.56,136684.36,-167108.0,0.5593,711102.78,-7969127384.57,59.27,78.27,33.33,58.16,1,False,False
FIN-0000005627,2022-12-06,49,Q4,2022,ORD-00008913,,,Revenue,104280.43,0.0,0.0,0.0,0.0,104280.43,104280.43,21092.79,11223.02,139886.28,149756.05,14.3436,437996.87,-7968689387.7,55.35,87.47,25.23,21.4,0,False,False
FIN-0000006795,2022-12-06,49,Q4,2022,,,,Revenue,16851.81,0.0,0.0,0.0,0.0,16851.81,16851.81,176447.11,83338.25,101868.85,194977.71,3.3396,1647899.77,-7967041487.93,63.68,55.28,62.51,25.25,0,False,False
FIN-0000006846,2022-12-06,49,Q4,2022,ORD-00052875,VND-000206,,Procurement,0.0,61673.86,0.0,0.0,0.0,-61673.86,0.0,74769.29,80107.26,125849.67,120511.7,2.5044,-30795.63,-7967072283.56,60.31,60.23,36.35,58.86,0,False,False
FIN-0000007590,2022-12-06,49,Q4,2022,ORD-00047415,VND-000906,,Procurement,0.0,27274.81,0.0,0.0,0.0,-27274.81,0.0,62904.94,45484.43,17462.4,34882.91,1.7669,-717942.22,-7967790225.78,75.87,72.34,54.05,22.72,0,False,False
FIN-0000007901,2022-12-06,49,Q4,2022,,VND-001072,,Procurement,0.0,22471.8,0.0,0.0,0.0,-22471.8,0.0,43507.76,643617.66,546955.1,-53154.8,0.9174,-237335.51,-7968027561.29,91.59,70.89,63.23,27.12,1,False,False
FIN-0000009904,2022-12-06,49,Q4,2022,,,,COGS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42312.46,27585.62,183067.83,197794.67,8.1702,-447200.59,-7968474761.88,56.21,102.42,2.77,21.14,0,False,False
FIN-0000011760,2022-12-06,49,Q4,2022,,,,COGS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8534.62,51625.66,61664.52,18573.48,1.3598,-139690.74,-7968614452.62,56.34,78.54,27.49,21.1,0,False,False
FIN-0000015639,2022-12-06,49,Q4,2022,ORD-00038277,,SHP-00014732,Logistics Cost,0.0,0.0,207.39,0.0,0.0,0.0,-207.39,112297.71,12033.57,240190.44,340454.58,29.2921,-415483.89,-7969029936.51,74.77,68.96,72.66,28.3,0,False,False
FIN-0000019557,2022-12-06,49,Q4,2022,ORD-00016070,,,Revenue,131135.56,0.0,0.0,0.0,0.0,131135.56,131135.56,60757.78,155157.91,29864.84,-64535.29,0.5841,226222.73,-7968803713.78,55.05,50.96,69.36,60.99,1,False,False
FIN-0000020296,2022-12-06,49,Q4,2022,,,,SLA Penalty,0.0,0.0,0.0,0.0,1542.15,0.0,0.0,48771.68,68302.84,83501.58,63970.42,1.9366,-260158.43,-7969063872.21,51.57,58.28,47.33,23.23,0,False,False
FIN-0000023413,2022-12-06,49,Q4,2022,ORD-00075450,,SHP-00020914,Logistics Cost,0.0,0.0,958.74,0.0,0.0,0.0,-958.74,99381.43,227853.1,179049.73,50578.06,1.222,-355379.01,-7969419251.22,63.74,69.31,23.39,20.0,0,False,False
FIN-0000023861,2022-12-06,49,Q4,2022,,,,Operational Expense,0.0,0.0,0.0,1027.7,0.0,0.0,-1027.7,401886.79,7583.66,94078.79,488381.92,65.3992,-1472404.26,-7970891655.48,50.52,70.89,23.91,62.19,0,False,False
FIN-0000025057,2022-12-06,49,Q4,2022,,,,COGS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621180.32,27303.46,75933.79,669810.65,25.5321,-1857073.89,-7972748729.37,51.96,71.97,34.0,22.41,0,True,False
FIN-0000025458,2022-12-06,49,Q4,2022,,,,Revenue,108822.52,0.0,0.0,0.0,0.0,108822.52,108822.52,45482.41,74126.48,40918.06,12273.99,1.1656,220607.14,-7972528122.23,62.88,56.74,60.34,24.6,0,False,False
FIN-0000027922,2022-12-06,49,Q4,2022,ORD-00043952,,,SLA Penalty,0.0,0.0,0.0,0.0,65805.68,0.0,0.0,114050.09,470324.92,69202.59,-287072.24,0.3896,-59104.98,-7972587227.21,56.7,61.79,27.83,33.2,1,False,False
FIN-0000028287,2022-12-06,49,Q4,2022,ORD-00015938,VND-001112,,Procurement,0.0,13317.39,0.0,0.0,0.0,-13317.39,0.0,24671.34,12167.04,290457.4,302961.7,25.9002,-1085171.5,-7973672398.71,55.07,78.61,18.77,21.48,0,False,False
FIN-0000028805,2022-12-06,49,Q4,2022,,,,Revenue,100404.96,0.0,0.0,0.0,0.0,100404.96,100404.96,19078.86,10283.74,60240.6,69035.72,7.7131,206023.19,-7973466375.52,55.62,61.89,54.02,24.02,0,True,False
FIN-0000029824,2022-12-06,49,Q4,2022,,VND-000003,,Procurement,0.0,98721.4,0.0,0.0,0.0,-98721.4,0.0,88637.49,75177.42,37627.12,51087.19,1.6796,-597380.69,-7974063756.21,43.52,91.51,4.59,24.94,0,False,False
FIN-0000035852,2022-12-06,49,Q4,2022,,,,COGS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34179.82,378325.67,18995.23,-325150.62,0.1406,-476468.87,-7974540225.08,94.22,53.57,100.01,53.69,1,True,False
FIN-0000039890,2022-12-06,49,Q4,2022,,,,Revenue,3489.6,0.0,0.0,0.0,0.0,3489.6,3489.6,5222.15,57150.49,125282.4,73354.06,2.2835,429116.9,-7974111108.18,57.15,40.22,51.96,22.94,0,False,False
FIN-0000039939,2022-12-06,49,Q4,2022,,,,COGS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51852.66,28273.15,127921.79,151501.3,6.3585,-978051.59,-7975089159.77,49.36,42.56,47.31,23.88,0,False,False
FIN-0000040496,2022-12-06,49,Q4,2022,,,,COGS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110093.34,32831.28,86121.66,163383.72,5.9765,-527721.0,-7975616880.77,56.96,41.12,77.24,30.58,0,False,False
FIN-0000042649,2022-12-06,49,Q4,2022,,,SHP-00061357,Logistics Cost,0.0,0.0,2790.63,0.0,0.0,0.0,-2790.63,99477.9,20972.7,252942.23,331447.43,16.8038,-812095.49,-7976428976.26,72.56,49.66,59.37,24.31,0,False,False
FIN-0000043132,2022-12-06,49,Q4,2022,,,SHP-00063465,Logistics Cost,0.0,0.0,861.72,0.0,0.0,0.0,-861.72,70149.77,41454.26,22551.39,51246.9,2.2362,-265192.4,-7976694168.66,65.03,57.7,66.52,26.46,0,False,False
FIN-0000044259,2022-12-06,49,Q4,2022,ORD-00003383,VND-000154,,Procurement,0.0,5483.63,0.0,0.0,0.0,-5483.63,0.0,41489.8,33599.22,2239591.61,2247482.19,67.8909,-416100.4,-7977110269.06,61.1,80.84,34.44,20.0,0,True,False
FIN-0000046176,2022-12-06,49,Q4,2022,ORD-00069159,,SHP-00060021,Logistics Cost,0.0,0.0,2359.03,0.0,0.0,0.0,-2359.03,174203.45,11328.79,542234.2,705108.86,63.2404,-1230972.85,-7978341241.91,54.23,58.55,35.84,21.73,0,True,False
FIN-0000049391,2022-12-06,49,Q4,2022,,,SHP-00068799,Logistics Cost,0.0,0.0,1657.34,0.0,0.0,0.0,-1657.34,26743.03,34511.74,101411.17,93642.46,3.7134,-27418.74,-7978368660.65,62.3,67.63,35.2,20.0,0,True,False
FIN-0000049832,2022-12-06,49,Q4,2022,ORD-00078757,,SHP-00051338,Logistics Cost,0.0,0.0,2047.68,0.0,0.0,0.0,-2047.68,5630.15,6826.95,188324.14,187127.34,28.4101,-1147744.4,-7979516405.05,55.32,80.36,17.14,21.4,0,True,False
FIN-0000051263,2022-12-06,49,Q4,2022,ORD-00062098,VND-000184,,Procurement,0.0,32357.68,0.0,0.0,0.0,-32357.68,0.0,5732.04,36006.67,73436.33,43161.7,2.1987,-69042.08,-7979585447.13,69.66,85.58,22.24,20.0,0,True,False
FIN-0000056832,2022-12-06,49,Q4,2022,ORD-00026229,,,COGS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374334.61,17111.83,302696.61,659919.39,39.5651,-1140871.24,-7980726318.37,64.91,74.81,52.45,22.24,0,True,False
FIN-0000058489,2022-12-06,49,Q4,2022,ORD-00005620,,,COGS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27458.49,66208.58,12721.15,-26028.94,0.6069,-1051137.24,-7981777455.61,55.45,63.91,28.63,29.23,1,True,False
FIN-0000062407,2022-12-06,49,Q4,2022,,VND-000704,,Procurement,0.0,4168.12,0.0,0.0,0.0,-4168.12,0.0,39060.09,110342.08,76349.85,5067.86,1.0459,-462563.77,-7982240019.38,54.05,57.87,52.56,24.05,0,True,False
FIN-0000063274,2022-12-06,49,Q4,2022,,,,COGS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92813.7,62005.59,88977.07,119785.18,2.9318,-639753.7,-7982879773.08,34.36,50.64,30.57,27.69,0,False,False
FIN-0000063548,2022-12-06,49,Q4,2022,ORD-00083935,,,Operational Expense,0.0,0.0,0.0,14256.85,0.0,0.0,-14256.85,21829.04,60227.45,88911.96,50513.55,1.8387,-199620.04,-7983079393.12,58.62,51.77,52.73,22.73,0,True,False
FIN-0000064155,2022-12-06,49,Q4,2022,ORD-00005053,,,Operational Expense,0.0,0.0,0.0,1404.67,0.0,0.0,-1404.67,35036.97,45971.59,70525.05,59590.43,2.2962,-801287.49,-7983880680.61,53.96,76.76,25.59,21.81,0,True,False
FIN-0000064640,2022-12-06,49,Q4,2022,,,,SLA Penalty,0.0,0.0,0.0,0.0,45244.34,0.0,0.0,131916.35,37634.24,85485.76,179767.87,5.7767,-432089.79,-7984312770.4,34.87,76.69,16.8,27.54,0,False,False
FIN-0000000222,2022-12-07,49,Q4,2022,,,SHP-00030727,Logistics Cost,0.0,0.0,382.7,0.0,0.0,0.0,-382.7,104739.98,148706.86,162516.63,118549.75,1.7972,-486333.03,-7984799103.43,58.37,54.82,43.78,20.49,0,True,False
FIN-0000002971,2022-12-07,49,Q4,2022,ORD-00025958,VND-000370,,Procurement,0.0,2816.29,0.0,0.0,0.0,-2816.29,0.0,113719.47,130890.14,55319.81,38149.14,1.2915,-201090.37,-7985000193.8,63.34,64.29,24.38,20.0,0,False,False
FIN-0000003032,2022-12-07,49,Q4,2022,,,SHP-00002464,Logistics Cost,0.0,0.0,15558.07,0.0,0.0,0.0,-15558.07,41020.17,40374.4,106727.47,107373.24,3.6594,-1539067.28,-7986539261.08,76.76,49.65,71.51,75.23,1,False,False
FIN-0000005233,2022-12-07,49,Q4,2022,,,,Revenue,15098.53,0.0,0.0,0.0,0.0,15098.53,15098.53,118721.16,72650.04,64874.3,110945.42,2.5271,534016.15,-7986005244.93,52.31,74.31,15.99,22.31,0,False,False
FIN-0000006804,2022-12-07,49,Q4,2022,,,SHP-00037797,Logistics Cost,0.0,0.0,4146.98,0.0,0.0,0.0,-4146.98,21811.57,18742.54,174720.57,177789.6,10.4859,-332071.13,-7986337316.06,58.78,55.66,44.87,20.37,0,False,False
FIN-0000012752,2022-12-07,49,Q4,2022,,VND-000575,,Procurement,0.0,81302.44,0.0,0.0,0.0,-81302.44,0.0,123695.6,18301.39,62631.79,168026.0,10.1811,-72134.7,-7986409450.76,32.37,42.26,20.98,28.29,0,True,False
FIN-0000012824,2022-12-07,49,Q4,2022,,,SHP-00084091,Logistics Cost,0.0,0.0,157.93,0.0,0.0,0.0,-157.93,102341.06,33078.79,43554.29,112816.56,4.4105,-239495.14,-7986648945.9,59.02,82.26,17.26,20.29,0,False,False
FIN-0000012844,2022-12-07,49,Q4,2022,,,,COGS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170688.33,65307.92,251323.3,356703.71,6.4619,-755411.92,-7987404357.82,62.21,72.97,32.73,20.0,0,True,False
FIN-0000012846,2022-12-07,49,Q4,2022,,,,Operational Expense,0.0,0.0,0.0,3032.05,0.0,0.0,-3032.05,109190.67,60575.02,54002.22,102617.87,2.6941,-619886.84,-7988024244.66,58.54,60.41,56.8,23.98,0,True,False
FIN-0000013123,2022-12-07,49,Q4,2022,ORD-00069132,,,Revenue,134396.97,0.0,0.0,0.0,0.0,134396.97,134396.97,58380.64,1717.49,35573.92,92237.07,54.7046,412203.1,-7987612041.56,62.15,81.64,37.37,20.0,0,True,False
FIN-0000013980,2022-12-07,49,Q4,2022,ORD-00021102,,SHP-00000583,Logistics Cost,0.0,0.0,6620.18,0.0,0.0,0.0,-6620.18,61527.27,42345.48,30577.67,49759.46,2.1751,-974632.72,-7988586674.28,67.64,65.31,43.85,66.89,0,True,False
FIN-0000017006,2022-12-07,49,Q4,2022,,,,Revenue,5716.15,0.0,0.0,0.0,0.0,5716.15,5716.15,61574.44,41693.4,40807.62,60688.66,2.4556,396689.76,-7988189984.52,81.26,88.58,50.05,21.52,0,True,False
FIN-0000017529,2022-12-07,49,Q4,2022,,,SHP-00079849,Logistics Cost,0.0,0.0,2061.99,0.0,0.0,0.0,-2061.99,73726.04,280242.58,209172.01,2655.47,1.0095,-81619.32,-7988271603.84,72.05,77.76,46.03,20.31,0,True,False
FIN-0000020702,2022-12-07,49,Q4,2022,ORD-00012448,,,Revenue,14280.43,0.0,0.0,0.0,0.0,14280.43,14280.43,251445.06,14421.01,188974.13,425998.18,30.5401,978474.0,-7987293129.84,62.18,93.67,16.89,20.0,0,True,False
FIN-0000023443,2022-12-07,49,Q4,2022,,,,COGS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254083.76,113571.58,88628.23,229140.41,3.0176,-193783.71,-7987486913.55,61.47,90.72,28.29,20.0,0,False,False
FIN-0000023985,2022-12-07,49,Q4,2022,ORD-00054807,,,Interest Expense,0.0,0.0,0.0,0.0,0.0,0.0,-22519.96,7876.73,34647.56,13337.45,-13433.38,0.6123,-1378257.89,-7988865171.44,72.6,78.28,42.14,27.75,1,True,False
FIN-0000025247,2022-12-07,49,Q4,2022,,,SHP-00000901,Logistics Cost,0.0,0.0,1659.9,0.0,0.0,0.0,-1659.9,42952.37,122130.85,140215.98,61037.5,1.4998,-715108.07,-7989580279.51,80.81,77.18,55.71,23.21,0,False,False
FIN-0000026718,2022-12-07,49,Q4,2022,ORD-00024773,,,COGS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312375.71,26479.16,58330.41,344226.96,13.9999,-351064.64,-7989931344.15,57.14,69.55,15.7,20.86,0,True,False
FIN-0000029841,2022-12-07,49,Q4,2022,ORD-00002880,VND-000452,,Procurement,0.0,21619.52,0.0,0.0,0.0,-21619.52,0.0,39803.29,20401.8,44789.69,64191.18,4.1463,-1014560.69,-7990945904.84,43.68,79.96,-3.96,24.9,0,False,False
FIN-0000030833,2022-12-07,49,Q4,2022,,,,Revenue,66636.98,0.0,0.0,0.0,0.0,66636.98,66636.98,481552.7,7237.4,118072.76,592388.06,82.8509,359515.4,-7990586389.44,53.21,82.33,14.84,22.04,0,True,False
FIN-0000037033,2022-12-07,49,Q4,2022,,,,SLA Penalty,0.0,0.0,0.0,0.0,35259.95,0.0,0.0,341515.68,114995.82,258116.33,484636.19,5.2144,-1793153.13,-7992379542.57,40.43,76.82,-1.31,25.87,0,True,False
FIN-0000037384,2022-12-07,49,Q4,2022,ORD-00043188,,SHP-00085214,Logistics Cost,0.0,0.0,2203.84,0.0,0.0,0.0,-2203.84,99081.57,150049.11,38186.57,-12780.97,0.9148,-119099.74,-7992498642.31,60.51,54.79,53.56,24.27,1,True,False
FIN-0000040664,2022-12-07,49,Q4,2022,,,,Revenue,14437.52,0.0,0.0,0.0,0.0,14437.52,14437.52,246620.63,219580.87,282314.61,309354.37,2.4088,1095941.56,-7991402700.75,64.58,61.01,56.72,23.52,0,True,False
FIN-0000040761,2022-12-07,49,Q4,2022,ORD-00054731,VND-001057,,Procurement,0.0,878.38,0.0,0.0,0.0,-878.38,0.0,184228.69,7487.03,208992.66,385734.32,52.5203,-719770.46,-7992122471.21,66.33,72.19,45.46,20.14,0,False,False
FIN-0000043067,2022-12-07,49,Q4,2022,,,,Revenue,5886.85,0.0,0.0,0.0,0.0,5886.85,5886.85,66884.5,5964.47,148883.49,209803.52,36.1756,184894.71,-7991937576.5,63.78,62.65,56.45,23.44,0,True,False
FIN-0000044700,2022-12-07,49,Q4,2022,ORD-00072450,,,Operational Expense,0.0,0.0,0.0,2565.84,0.0,0.0,-2565.84,84051.02,29581.0,357297.06,411767.08,14.92,-930454.79,-7992868031.29,56.67,56.73,50.62,22.68,0,False,False
FIN-0000045551,2022-12-07,49,Q4,2022,,VND-000357,,Procurement,0.0,36444.03,0.0,0.0,0.0,-36444.03,0.0,6432.4,42726.82,61984.85,25690.43,1.6013,-92895.54,-7992960926.83,62.22,74.84,23.15,20.0,0,True,False
FIN-0000047113,2022-12-07,49,Q4,2022,ORD-00056407,,,Revenue,4450.57,0.0,0.0,0.0,0.0,4450.57,4450.57,23555.17,134649.3,57976.43,-53117.7,0.6055,391729.22,-7992569197.61,72.14,70.55,53.05,30.3,1,False,False
FIN-0000054191,2022-12-07,49,Q4,2022,,,,Revenue,1539.23,0.0,0.0,0.0,0.0,1539.23,1539.23,190219.36,5320.46,21455.84,206354.74,39.7851,419460.89,-7992149736.72,48.62,53.42,43.18,23.41,0,True,False
FIN-0000055183,2022-12-07,49,Q4,2022,ORD-00073130,,SHP-00030355,Logistics Cost,0.0,0.0,877.6,0.0,0.0,0.0,-877.6,30880.51,23959.22,140871.47,147792.76,7.1685,-1187046.76,-7993336783.48,58.2,76.47,21.24,20.54,0,True,False
FIN-0000058341,2022-12-07,49,Q4,2022,ORD-00080589,,,Operational Expense,0.0,0.0,0.0,7986.05,0.0,0.0,-7986.05,62465.98,92615.68,575108.92,544959.22,6.8841,-294665.5,-7993631448.98,57.35,63.9,48.2,21.76,0,False,False
FIN-0000058346,2022-12-07,49,Q4,2022,,,SHP-00013957,Logistics Cost,0.0,0.0,1260.89,0.0,0.0,0.0,-1260.89,11385.64,30430.95,224440.06,205394.75,7.7495,-154496.19,-7993785945.17,73.46,99.02,4.43,20.0,0,False,False
FIN-0000059968,2022-12-07,49,Q4,2022,ORD-00067100,,,Revenue,112832.44,0.0,0.0,0.0,0.0,112832.44,112832.44,6267.98,25566.16,101849.03,82550.85,4.2289,1069811.95,-7992716133.22,35.66,66.93,8.72,27.3,0,False,False
FIN-0000061754,2022-12-07,49,Q4,2022,,,,Interest Expense,0.0,0.0,0.0,0.0,0.0,0.0,-73266.23,27163.93,159507.91,238760.81,106416.83,1.6672,-349501.28,-7993065634.5,47.18,43.31,50.25,25.42,0,False,False
FIN-0000064890,2022-12-07,49,Q4,2022,,,,Revenue,148395.6,0.0,0.0,0.0,0.0,148395.6,148395.6,147985.11,27743.95,49103.22,169344.38,7.1038,1013757.41,-7992051877.09,66.89,53.23,78.86,30.16,0,True,False
FIN-0000065280,2022-12-07,49,Q4,2022,,,,COGS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16856.73,168003.25,211868.07,60721.55,1.3614,-239026.25,-7992290903.34,74.71,58.56,74.08,28.72,0,False,False
FIN-0000065740,2022-12-07,49,Q4,2022,ORD-00023980,,,Revenue,9055.15,0.0,0.0,0.0,0.0,9055.15,9055.15,124035.79,158091.24,60138.52,26083.07,1.165,166970.36,-7992123932.98,49.68,76.34,26.51,23.1,0,False,False
FIN-0000000899,2022-12-08,49,Q4,2022,,VND-000995,,Procurement,0.0,19239.68,0.0,0.0,0.0,-19239.68,0.0,135859.84,33519.42,272875.83,375216.25,12.194,-590201.48,-7992714134.46,51.2,53.86,38.54,22.64,0,False,False
FIN-0000001379,2022-12-08,49,Q4,2022,ORD-00009243,VND-000393,,Procurement,0.0,16910.92,0.0,0.0,0.0,-16910.92,0.0,103969.26,13738.52,41949.84,132180.58,10.6212,-1346472.88,-7994060607.34,42.6,71.51,-6.93,57.54,0,False,False
FIN-0000001926,2022-12-08,49,Q4,2022,,,,COGS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18903.58,71375.56,30396.57,-22075.41,0.6907,-131630.93,-7994192238.27,37.73,80.7,-4.83,32.87,1,False,False
FIN-0000006301,2022-12-08,49,Q4,2022,ORD-00032538,,,Interest Expense,0.0,0.0,0.0,0.0,0.0,0.0,-108859.16,109813.71,35323.97,256409.14,330898.88,10.3675,-395514.71,-7994587752.98,45.49,82.71,13.44,24.35,0,True,False
FIN-0000006590,2022-12-08,49,Q4,2022,ORD-00040024,,,COGS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6987.11,57428.11,14987.77,-35453.23,0.3827,-329942.68,-7994917695.66,75.06,73.82,46.72,32.86,1,False,False
FIN-0000007017,2022-12-08,49,Q4,2022,ORD-00041688,,,COGS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92408.49,10428.66,5880.43,87860.26,9.4249,-1504303.0,-7996421998.66,77.28,68.53,68.24,26.97,0,False,False
FIN-0000011616,2022-12-08,49,Q4,2022,ORD-00036120,,,SLA Penalty,0.0,0.0,0.0,0.0,21569.99,0.0,0.0,10955.15,80693.78,492965.37,423226.74,6.2448,-757719.7,-7997179718.36,37.43,63.69,29.57,26.77,0,False,False
